speed,steering_angle,position,rotation,rotation_speed
-3.5685340000000014,0.0,"Vec3(9.25331, 0.380421, -7.45635)","Vec3(0, 8.21921, 0)",-0.2134259139726693
-3.5928880000000003,0.0,"Vec3(9.24514, 0.380421, -7.51411)","Vec3(0, 8.04595, 0)",-0.09319436697667485
-3.619661500000003,0.0,"Vec3(9.23619, 0.380421, -7.57809)","Vec3(0, 7.96278, 0)",0.03890939003800499
-3.6459040000000034,0.0,"Vec3(9.22732, 0.380421, -7.64126)","Vec3(0, 7.99681, 0)",0.1894237196950906
-3.669286000000005,0.0,"Vec3(9.21922, 0.380421, -7.69788)","Vec3(0, 8.14445, 0)",0.3235997782870996
-3.694897000000001,0.0,"Vec3(9.20998, 0.380421, -7.76028)","Vec3(0, 8.42071, 0)",0.47063334314774363
-3.7188805000000027,0.0,"Vec3(9.20089, 0.380421, -7.81905)","Vec3(0, 8.79696, 0)",0.6083916278365868
-3.7452655000000004,0.0,"Vec3(9.1902, 0.380421, -7.88405)","Vec3(0, 9.33204, 0)",0.7600141458357401
-3.7690225000000037,0.0,"Vec3(9.1799, 0.380421, -7.94285)","Vec3(0, 9.93389, 0)",0.8966043983339261
-3.7922410000000024,0.0,"Vec3(9.16908, 0.380421, -8.00054)","Vec3(0, 10.6278, 0)",1.030159848213502
-3.817516000000005,0.0,"Vec3(9.15626, 0.380421, -8.06358)","Vec3(0, 11.4957, 0)",1.175609725021849
-3.8438905000000023,0.0,"Vec3(9.1416, 0.380421, -8.12956)","Vec3(0, 12.5293, 0)",1.3274609556598347
-3.8690350000000038,0.0,"Vec3(9.1263, 0.382607, -8.19258)","Vec3(0, 13.6419, 0)",1.4723041450684264
-3.891818500000003,0.0,"Vec3(9.11124, 0.382607, -8.24975)","Vec3(0, 14.76, 0)",1.6036106071709217
-3.9181345000000043,0.0,"Vec3(9.0921, 0.382607, -8.31577)","Vec3(0, 16.1667, 0)",1.7553422844649296
-3.942266500000004,0.0,"Vec3(9.07295, 0.382607, -8.37623)","Vec3(0, 17.5787, 0)",1.8945521091042619
-3.967618000000005,0.0,"Vec3(9.05092, 0.382607, -8.43956)","Vec3(0, 19.1797, 0)",2.0408648167903514
-3.992546500000003,0.0,"Vec3(9.02727, 0.382607, -8.50156)","Vec3(0, 20.8756, 0)",2.1848064573806725
-4.017205000000001,0.0,"Vec3(9.00182, 0.380421, -8.5625)","Vec3(0, 22.6714, 0)",2.327257369366241
-4.042318000000002,0.0,"Vec3(8.97363, 0.380421, -8.62402)","Vec3(0, 24.6195, 0)",2.4724027103845803
-4.0659835000000015,0.0,"Vec3(8.94493, 0.380421, -8.68139)","Vec3(0, 26.5699, 0)",2.6092479855655797
-4.092662500000003,0.0,"Vec3(8.90976, 0.380421, -8.74513)","Vec3(0, 28.8903, 0)",2.7635889159874214
