speed,steering_angle,position,rotation,rotation_speed
-1.3765213999999997,0.0,"Vec3(-1.21033, 0.38042, -1.10205)","Vec3(0, -31.0872, 0)",-2.3204235469848915
-1.3915621500000002,0.0,"Vec3(-1.20592, 0.38042, -1.10917)","Vec3(0, -31.7853, 0)",-2.291722307934694
-1.40684615,0.0,"Vec3(-1.2013, 0.38042, -1.11642)","Vec3(0, -32.4858, 0)",-2.262572216994734
-1.4216634,0.0,"Vec3(-1.19669, 0.38042, -1.12348)","Vec3(0, -33.1563, 0)",-2.23432742306914
-1.43769415,0.0,"Vec3(-1.19155, 0.38042, -1.13113)","Vec3(0, -33.8726, 0)",-2.20378527843911
-1.4532166499999992,0.0,"Vec3(-1.18643, 0.38042, -1.13856)","Vec3(0, -34.5568, 0)",-2.1742280522686697
-1.47475615,0.0,"Vec3(-1.17906, 0.38042, -1.14891)","Vec3(0, -35.4934, 0)",-2.1332358229375132
-1.4906824,0.0,"Vec3(-1.17345, 0.38042, -1.15657)","Vec3(0, -36.1729, 0)",-2.1029491452797755
-1.5046418999999993,0.0,"Vec3(-1.16842, 0.38042, -1.16331)","Vec3(0, -36.7601, 0)",-2.0764174240106303
-1.5205876499999997,0.0,"Vec3(-1.16253, 0.38042, -1.17101)","Vec3(0, -37.4223, 0)",-2.0461254335824246
-1.5351604,0.0,"Vec3(-1.15702, 0.38042, -1.17806)","Vec3(0, -38.0186, 0)",-2.0184572098275266
-1.5492979,0.0,"Vec3(-1.15155, 0.38042, -1.18491)","Vec3(0, -38.5893, 0)",-1.9916290985045269
-1.5634008999999998,0.0,"Vec3(-1.14599, 0.38042, -1.19175)","Vec3(0, -39.1511, 0)",-1.9648797483901073
-1.5770611500000002,0.0,"Vec3(-1.14048, 0.38042, -1.19838)","Vec3(0, -39.6879, 0)",-1.9389830115330546
-1.5911008999999992,0.0,"Vec3(-1.13471, 0.38042, -1.2052)","Vec3(0, -40.2324, 0)",-1.9123796144851042
-1.60507565,0.0,"Vec3(-1.12885, 0.38042, -1.21199)","Vec3(0, -40.7669, 0)",-1.8859124636385873
-1.6342554000000002,0.0,"Vec3(-1.11612, 0.38042, -1.2262)","Vec3(0, -41.8675, 0)",-1.8306753440517929
-1.6551061500000002,0.0,"Vec3(-1.10677, 0.38042, -1.23635)","Vec3(0, -42.6309, 0)",-1.791245540770563
-1.6686773999999998,0.0,"Vec3(-1.10058, 0.38042, -1.24297)","Vec3(0, -43.1171, 0)",-1.7656004980597761
-1.68143765,0.0,"Vec3(-1.09467, 0.38042, -1.24919)","Vec3(0, -43.5677, 0)",-1.741499514112666
-1.6954943999999998,0.0,"Vec3(-1.08804, 0.38042, -1.25604)","Vec3(0, -44.0573, 0)",-1.7149617173584417
-1.70992215,0.0,"Vec3(-1.08111, 0.38042, -1.26307)","Vec3(0, -44.5521, 0)",-1.6877370286470816
-1.7253663999999995,0.0,"Vec3(-1.07357, 0.38042, -1.2706)","Vec3(0, -45.0734, 0)",-1.6586090929914248
-1.7560286499999993,0.0,"Vec3(-1.05805, 0.38042, -1.28553)","Vec3(0, -46.0906, 0)",-1.6008115007179853
-1.7704563999999994,0.0,"Vec3(-1.05063, 0.38042, -1.29256)","Vec3(0, -46.5525, 0)",-1.5736450368749877
-1.7853786499999995,0.0,"Vec3(-1.04284, 0.38042, -1.29982)","Vec3(0, -47.0221, 0)",-1.5455618164093141
-1.8030448999999997,0.0,"Vec3(-1.03343, 0.38042, -1.30842)","Vec3(0, -47.5682, 0)",-1.5123320461143512
-1.81999615,0.0,"Vec3(-1.02425, 0.38042, -1.31666)","Vec3(0, -48.081, 0)",-1.4804671371050926
-1.8350094,0.0,"Vec3(-1.01599, 0.38042, -1.32396)","Vec3(0, -48.5255, 0)",-1.4522622409183585
-1.8455173499999997,0.0,"Vec3(-1.00623, 0.38042, -1.33244)","Vec3(0, -49.0342, 0)",-1.3983623061433295
-1.8547463999999996,0.0,"Vec3(-0.997559, 0.38042, -1.33986)","Vec3(0, -49.4643, 0)",-1.3510331919098877
-1.8628868999999997,0.0,"Vec3(-0.989833, 0.38042, -1.34638)","Vec3(0, -49.831, 0)",-1.3092948100286872
-1.87060515,0.0,"Vec3(-0.982442, 0.38042, -1.35254)","Vec3(0, -50.1678, 0)",-1.2697283907860102
-1.8781375499999995,0.0,"Vec3(-0.975166, 0.38042, -1.35854)","Vec3(0, -50.4866, 0)",-1.231121162589553
-1.8869389499999998,0.0,"Vec3(-0.96658, 0.38042, -1.36553)","Vec3(0, -50.8478, 0)",-1.1860170559042815
-1.8960608999999997,0.0,"Vec3(-0.957593, 0.38042, -1.37276)","Vec3(0, -51.2084, 0)",-1.1392791628770544
-1.9051792499999995,0.0,"Vec3(-0.948522, 0.38042, -1.37996)","Vec3(0, -51.5547, 0)",-1.0925689569778902
-1.91422275,0.0,"Vec3(-0.939442, 0.38042, -1.38708)","Vec3(0, -51.884, 0)",-1.0462513445942632
-1.9239571499999994,0.0,"Vec3(-0.929573, 0.38042, -1.39473)","Vec3(0, -52.2235, 0)",-0.9964049679206659
-1.9358687999999995,0.0,"Vec3(-0.917358, 0.38042, -1.40406)","Vec3(0, -52.6192, 0)",-0.9354225572746432
-1.9479586499999997,0.0,"Vec3(-0.90482, 0.38042, -1.41351)","Vec3(0, -52.9961, 0)",-0.8735438420981623
-1.9577565,0.0,"Vec3(-0.894569, 0.38042, -1.42116)","Vec3(0, -53.2814, 0)",-0.8234092872824836
-1.96629705,0.0,"Vec3(-0.885568, 0.38042, -1.42782)","Vec3(0, -53.5158, 0)",-0.7797175003131576
-1.97487765,0.0,"Vec3(-0.876458, 0.38042, -1.4345)","Vec3(0, -53.7389, 0)",-0.7358289679206279
