speed,steering_angle,position,rotation,rotation_speed
-2.990625099999999,0.0,"Vec3(-0.186344, 0.38042, -2.17127)","Vec3(0, -66.9904, 0)",-0.08060736341859914
-2.99971555,0.0,"Vec3(-0.169608, 0.38042, -2.17837)","Vec3(0, -67.0148, 0)",-0.035145644300849835
-3.0088936,0.0,"Vec3(-0.152658, 0.38042, -2.18556)","Vec3(0, -67.0256, 0)",0.010744895776519575
-3.0179591500000003,0.0,"Vec3(-0.135866, 0.38042, -2.19268)","Vec3(0, -67.0223, 0)",0.06212530415157467
-3.02690905,0.0,"Vec3(-0.11924, 0.38042, -2.19973)","Vec3(0, -67.0038, 0)",0.11285926332897149
-3.0359773,0.0,"Vec3(-0.102349, 0.38042, -2.20691)","Vec3(0, -66.9697, 0)",0.1642731264392667
-3.045188349999999,0.0,"Vec3(-0.0851465, 0.38042, -2.21424)","Vec3(0, -66.9192, 0)",0.21650589740694792
-3.0541878999999996,0.0,"Vec3(-0.0682973, 0.38042, -2.22145)","Vec3(0, -66.8543, 0)",0.2675485334975327
-3.063302049999999,0.0,"Vec3(-0.0511929, 0.38042, -2.22879)","Vec3(0, -66.773, 0)",0.31925025868072754
-3.07237405,0.0,"Vec3(-0.0341296, 0.38042, -2.23614)","Vec3(0, -66.6765, 0)",0.3707220671471337
-3.081609699999999,0.0,"Vec3(-0.0167213, 0.38042, -2.24369)","Vec3(0, -66.5623, 0)",0.42313168619100405
-3.0905684499999997,0.0,"Vec3(0.000197939, 0.38042, -2.25107)","Vec3(0, -66.436, 0)",0.473979171846549
-3.0996213999999993,0.0,"Vec3(0.0173264, 0.38042, -2.25859)","Vec3(0, -66.2929, 0)",0.5253703231409277
-3.1088403999999996,0.0,"Vec3(0.0347993, 0.38042, -2.26632)","Vec3(0, -66.1315, 0)",0.5777133686616628
-3.1177932999999998,0.0,"Vec3(0.0517939, 0.38042, -2.2739)","Vec3(0, -65.9591, 0)",0.6285547394635703
-3.127530249999999,0.0,"Vec3(0.070305, 0.38042, -2.28224)","Vec3(0, -65.7551, 0)",0.6838582280716147
-3.1360395999999997,0.0,"Vec3(0.0865015, 0.38042, -2.2896)","Vec3(0, -65.5611, 0)",0.7321984557974891
-3.14521255,0.0,"Vec3(0.103981, 0.38042, -2.29763)","Vec3(0, -65.3372, 0)",0.784317159625138
-3.15423655,0.0,"Vec3(0.121193, 0.38042, -2.30562)","Vec3(0, -65.1013, 0)",0.835598759408603
-3.1634409999999993,0.0,"Vec3(0.138764, 0.38042, -2.31387)","Vec3(0, -64.8449, 0)",0.8879150496988941
-3.1724131,0.0,"Vec3(0.155902, 0.38042, -2.32201)","Vec3(0, -64.5794, 0)",0.9389198840317982
-3.18162625,0.0,"Vec3(0.17351, 0.38042, -2.33049)","Vec3(0, -64.291, 0)",0.9913042304487159
-3.1904847999999992,0.0,"Vec3(0.190444, 0.38042, -2.33875)","Vec3(0, -63.9983, 0)",1.041681452139483
-3.199658049999999,0.0,"Vec3(0.207983, 0.38042, -2.34743)","Vec3(0, -63.6798, 0)",1.0938573537718825
-3.20875285,0.0,"Vec3(0.225372, 0.38042, -2.35615)","Vec3(0, -63.3482, 0)",1.145596314886682
-3.2179647999999994,0.0,"Vec3(0.242979, 0.38042, -2.36513)","Vec3(0, -62.9964, 0)",1.1980110338662948
-3.227054349999999,0.0,"Vec3(0.260346, 0.38042, -2.37411)","Vec3(0, -62.6334, 0)",1.249738617416053
-3.2361230500000002,0.0,"Vec3(0.277662, 0.38042, -2.38322)","Vec3(0, -62.2556, 0)",1.3013567049475978
-3.2451032499999997,0.0,"Vec3(0.294794, 0.38042, -2.39238)","Vec3(0, -61.8661, 0)",1.3524801085268847
-3.2541804999999995,0.0,"Vec3(0.312093, 0.38042, -2.40179)","Vec3(0, -61.4569, 0)",1.4041650655797795
-3.263508549999999,0.0,"Vec3(0.329847, 0.38042, -2.41163)","Vec3(0, -61.0203, 0)",1.4572874609590027
-3.2723151999999995,0.0,"Vec3(0.346583, 0.38042, -2.42106)","Vec3(0, -60.5925, 0)",1.507449658466989
-3.281602299999999,0.0,"Vec3(0.364201, 0.38042, -2.43118)","Vec3(0, -60.1258, 0)",1.5603575605218658
-3.29058445,0.0,"Vec3(0.381207, 0.38042, -2.44113)","Vec3(0, -59.6586, 0)",1.6115374543106427
-3.2996682999999996,0.0,"Vec3(0.398366, 0.38042, -2.45137)","Vec3(0, -59.1707, 0)",1.6633058960391
-3.3088441,0.0,"Vec3(0.415654, 0.38042, -2.4619)","Vec3(0, -58.6619, 0)",1.7156076178598956
-3.3178704999999997,0.0,"Vec3(0.432612, 0.38042, -2.47244)","Vec3(0, -58.1457, 0)",1.7670669679025877
-3.3269490999999993,0.0,"Vec3(0.449616, 0.38042, -2.48322)","Vec3(0, -57.611, 0)",1.8188330144716187
-3.33597055,0.0,"Vec3(0.466455, 0.38042, -2.49413)","Vec3(0, -57.064, 0)",1.8702822928003102
-3.3451773999999994,0.0,"Vec3(0.483574, 0.38042, -2.50547)","Vec3(0, -56.4901, 0)",1.9227981350734484
-3.35424925,0.0,"Vec3(0.500374, 0.38042, -2.51684)","Vec3(0, -55.9086, 0)",1.9745532181396954
-3.363342399999999,0.0,"Vec3(0.517139, 0.38042, -2.52844)","Vec3(0, -55.3101, 0)",2.026438983869428
-3.37261195,0.0,"Vec3(0.534145, 0.38042, -2.54049)","Vec3(0, -54.684, 0)",2.0793406583743126
-3.3817378000000002,0.0,"Vec3(0.550801, 0.38042, -2.55257)","Vec3(0, -54.0515, 0)",2.1314316306814147
-3.3906662499999998,0.0,"Vec3(0.567007, 0.38042, -2.5646)","Vec3(0, -53.4171, 0)",2.1824048836659022
-3.399752349999999,0.0,"Vec3(0.583401, 0.38042, -2.57706)","Vec3(0, -52.7561, 0)",2.23428718728969
-3.408771699999999,0.0,"Vec3(0.599571, 0.38042, -2.58966)","Vec3(0, -52.0844, 0)",2.2857974491072426
-3.417979149999999,0.0,"Vec3(0.615964, 0.38042, -2.60275)","Vec3(0, -51.3829, 0)",2.338391192994927
-3.4274646999999994,0.0,"Vec3(0.632723, 0.38042, -2.6165)","Vec3(0, -50.6435, 0)",2.3925831721200717
-3.442157199999999,0.0,"Vec3(0.648206, 0.38042, -2.62951)","Vec3(0, -49.9404, 0)",2.366555373793722
-3.4570497000000002,0.0,"Vec3(0.663804, 0.38042, -2.64296)","Vec3(0, -49.2355, 0)",2.3401878622004535
-3.472166199999999,0.0,"Vec3(0.679535, 0.38042, -2.65687)","Vec3(0, -48.528, 0)",2.313438761653126
-3.487217449999999,0.0,"Vec3(0.695096, 0.38042, -2.67096)","Vec3(0, -47.8316, 0)",2.286820291087643
-3.5024212,0.0,"Vec3(0.710708, 0.38042, -2.68545)","Vec3(0, -47.1363, 0)",2.25994737657467
-3.5174911999999994,0.0,"Vec3(0.726077, 0.38042, -2.70006)","Vec3(0, -46.4551, 0)",2.233326142406938
-3.5324359500000004,0.0,"Vec3(0.741212, 0.38042, -2.71478)","Vec3(0, -45.7876, 0)",2.2069411775143495
-3.5477711999999997,0.0,"Vec3(0.75663, 0.38042, -2.73014)","Vec3(0, -45.1107, 0)",2.1798820634078333
-3.5632019500000003,0.0,"Vec3(0.772029, 0.38042, -2.74584)","Vec3(0, -44.438, 0)",2.1526702147707923
-3.5780636999999995,0.0,"Vec3(0.78675, 0.38042, -2.7612)","Vec3(0, -43.7981, 0)",2.1264770758761546
-3.5935214500000003,0.0,"Vec3(0.801944, 0.38042, -2.77741)","Vec3(0, -43.1407, 0)",2.0992488301533982
-3.6083867000000005,0.0,"Vec3(0.816443, 0.38042, -2.79322)","Vec3(0, -42.5166, 0)",2.0730795698023723
-3.6238189499999987,0.0,"Vec3(0.831376, 0.38042, -2.80988)","Vec3(0, -41.8767, 0)",2.0459274381791137
-3.6388154500000005,0.0,"Vec3(0.845772, 0.38042, -2.82629)","Vec3(0, -41.2631, 0)",2.0195574115713555
-3.6539194499999996,0.0,"Vec3(0.860153, 0.38042, -2.84303)","Vec3(0, -40.653, 0)",1.9930134561418105
-3.6688972,0.0,"Vec3(0.874299, 0.38042, -2.85986)","Vec3(0, -40.056, 0)",1.9667064556112923
-3.6841319499999994,0.0,"Vec3(0.888566, 0.38042, -2.87719)","Vec3(0, -39.4568, 0)",1.9399632710524735
-3.6991407,0.0,"Vec3(0.902504, 0.38042, -2.89448)","Vec3(0, -38.8744, 0)",1.9136320520794432
-3.7143704499999988,0.0,"Vec3(0.916525, 0.38042, -2.91224)","Vec3(0, -38.2916, 0)",1.8869283512845005
-3.729738449999999,0.0,"Vec3(0.93055, 0.38042, -2.93038)","Vec3(0, -37.7116, 0)",1.8599978476228738
-3.7448666999999993,0.0,"Vec3(0.944235, 0.38042, -2.94844)","Vec3(0, -37.1488, 0)",1.8335029753366203
-3.7600954499999997,0.0,"Vec3(0.957888, 0.38042, -2.96683)","Vec3(0, -36.5904, 0)",1.8068474512537946
-3.7749566999999997,0.0,"Vec3(0.971095, 0.38042, -2.98498)","Vec3(0, -36.0533, 0)",1.780850265820882
-3.7902129499999995,0.0,"Vec3(0.98453, 0.38042, -3.0038)","Vec3(0, -35.51, 0)",1.7541772113645075
-3.805261699999999,0.0,"Vec3(0.997662, 0.38042, -3.02257)","Vec3(0, -34.982, 0)",1.7278822425065958
-3.820544949999999,0.0,"Vec3(1.01088, 0.38042, -3.04183)","Vec3(0, -34.4539, 0)",1.7011928602316975
-3.8357016999999995,0.0,"Vec3(1.02386, 0.38042, -3.06112)","Vec3(0, -33.9382, 0)",1.674739829876424
-3.850915949999999,0.0,"Vec3(1.03677, 0.38042, -3.08068)","Vec3(0, -33.4286, 0)",1.648201818182373
-3.8660044499999993,0.0,"Vec3(1.04945, 0.38042, -3.10027)","Vec3(0, -32.9312, 0)",1.6218984545364779
-3.8811944499999997,0.0,"Vec3(1.0621, 0.38042, -3.12017)","Vec3(0, -32.4385, 0)",1.595433428376177
-3.896434699999999,0.0,"Vec3(1.07467, 0.38042, -3.14032)","Vec3(0, -31.9522, 0)",1.5688962866239524
-3.9115594499999986,0.0,"Vec3(1.08703, 0.38042, -3.1605)","Vec3(0, -31.4776, 0)",1.5425756266725414
-3.927347949999999,0.0,"Vec3(1.0998, 0.38042, -3.18177)","Vec3(0, -30.9905, 0)",1.515115803764296
-3.9417691999999995,0.0,"Vec3(1.11136, 0.38042, -3.20135)","Vec3(0, -30.5535, 0)",1.490049121539224
-3.9569016999999986,0.0,"Vec3(1.12337, 0.38042, -3.22207)","Vec3(0, -30.1025, 0)",1.463760709700492
-3.97212295,0.0,"Vec3(1.13534, 0.38042, -3.24308)","Vec3(0, -29.6569, 0)",1.4373334757005645
-3.9875524499999995,0.0,"Vec3(1.14735, 0.38042, -3.26456)","Vec3(0, -29.2134, 0)",1.410560333771034
-4.0022272,0.0,"Vec3(1.15867, 0.38042, -3.28515)","Vec3(0, -28.7994, 0)",1.3851119227920745
-4.017483699999998,0.0,"Vec3(1.17032, 0.38042, -3.30672)","Vec3(0, -28.3767, 0)",1.3586695880771975
-4.032605949999999,0.0,"Vec3(1.18176, 0.38042, -3.32827)","Vec3(0, -27.9658, 0)",1.33247531426935
-4.047627449999998,0.0,"Vec3(1.19301, 0.38042, -3.34983)","Vec3(0, -27.5655, 0)",1.3064707002878806
-4.063216699999998,0.0,"Vec3(1.20458, 0.38042, -3.37237)","Vec3(0, -27.1582, 0)",1.2794988320362064
-4.078180449999997,0.0,"Vec3(1.21557, 0.38042, -3.39416)","Vec3(0, -26.7752, 0)",1.25362472929585
-4.093398699999999,0.0,"Vec3(1.22665, 0.38042, -3.41648)","Vec3(0, -26.3937, 0)",1.227325747271394
-4.108525199999999,0.0,"Vec3(1.23756, 0.38042, -3.43882)","Vec3(0, -26.0224, 0)",1.2012006669670974
-4.123567199999997,0.0,"Vec3(1.2483, 0.38042, -3.46119)","Vec3(0, -25.661, 0)",1.1752366960376601
-4.138823199999999,0.0,"Vec3(1.2591, 0.38042, -3.48402)","Vec3(0, -25.3024, 0)",1.148918638784538
-4.153714199999998,0.0,"Vec3(1.26954, 0.38042, -3.50645)","Vec3(0, -24.9602, 0)",1.1232453865359528
-4.169048699999998,0.0,"Vec3(1.28019, 0.38042, -3.5297)","Vec3(0, -24.6158, 0)",1.096822728562614
-4.184123949999998,0.0,"Vec3(1.29057, 0.38042, -3.5527)","Vec3(0, -24.2851, 0)",1.070862191990258
-4.199329199999999,0.0,"Vec3(1.30094, 0.38042, -3.57604)","Vec3(0, -23.9594, 0)",1.0446930687029718
-4.2141861999999985,0.0,"Vec3(1.31098, 0.38042, -3.59898)","Vec3(0, -23.649, 0)",1.0191383642979333
-4.229936199999997,0.0,"Vec3(1.32154, 0.38042, -3.62345)","Vec3(0, -23.328, 0)",0.9920632598079353
-4.2446576999999985,0.0,"Vec3(1.33132, 0.38042, -3.64645)","Vec3(0, -23.0359, 0)",0.9667716601924866
-4.259738449999999,0.0,"Vec3(1.34125, 0.38042, -3.67015)","Vec3(0, -22.7443, 0)",0.9408776682997707
-4.274946949999998,0.0,"Vec3(1.35119, 0.38042, -3.69418)","Vec3(0, -22.4581, 0)",0.9147796171142273
-4.290073699999999,0.0,"Vec3(1.36099, 0.38042, -3.71822)","Vec3(0, -22.1813, 0)",0.8888371873659535
-4.305200949999999,0.0,"Vec3(1.37071, 0.38042, -3.74239)","Vec3(0, -21.9124, 0)",0.8629091551911753
-4.320403199999998,0.0,"Vec3(1.3804, 0.38042, -3.7668)","Vec3(0, -21.65, 0)",0.8368679046006523
-4.335629949999997,0.0,"Vec3(1.39003, 0.38042, -3.79139)","Vec3(0, -21.3952, 0)",0.8108001178956937
-4.3508191999999974,0.0,"Vec3(1.39957, 0.38042, -3.81605)","Vec3(0, -21.1489, 0)",0.7848119490435619
-4.365807699999997,0.0,"Vec3(1.40891, 0.38042, -3.8405)","Vec3(0, -20.9136, 0)",0.7591824326155096
-4.381065449999999,0.0,"Vec3(1.41836, 0.38042, -3.86551)","Vec3(0, -20.682, 0)",0.7331077594444849
-4.396057449999999,0.0,"Vec3(1.42757, 0.38042, -3.89021)","Vec3(0, -20.4621, 0)",0.7075024883262443
-4.411408199999997,0.0,"Vec3(1.43695, 0.38042, -3.91562)","Vec3(0, -20.2449, 0)",0.681299840252953
-4.4273449499999975,0.0,"Vec3(1.44661, 0.38042, -3.94214)","Vec3(0, -20.0278, 0)",0.6541132408950417
-4.441463699999998,0.0,"Vec3(1.45513, 0.38042, -3.96573)","Vec3(0, -19.8431, 0)",0.6300429793292281
-4.456594949999998,0.0,"Vec3(1.4642, 0.38042, -3.99114)","Vec3(0, -19.6524, 0)",0.604260805836603
-4.471892949999997,0.0,"Vec3(1.47332, 0.38042, -4.01694)","Vec3(0, -19.4675, 0)",0.5782099384729444
-4.4871034499999976,0.0,"Vec3(1.48234, 0.38042, -4.0427)","Vec3(0, -19.2916, 0)",0.5523235869873424
-4.502174449999997,0.0,"Vec3(1.49123, 0.38042, -4.06835)","Vec3(0, -19.1251, 0)",0.5266899293936727
-4.517490699999996,0.0,"Vec3(1.50022, 0.38042, -4.09452)","Vec3(0, -18.9638, 0)",0.500654524688328
-4.532603199999997,0.0,"Vec3(1.50906, 0.38042, -4.12046)","Vec3(0, -18.8125, 0)",0.4749808965685768
-4.547690699999997,0.0,"Vec3(1.51785, 0.38042, -4.14646)","Vec3(0, -18.6692, 0)",0.449364939953911
-4.562865699999998,0.0,"Vec3(1.52665, 0.38042, -4.17272)","Vec3(0, -18.5328, 0)",0.42361568704540997
